bridge,seed,k,epsilon,lambda,method,sinkhorn_iterations,sinkhorn_converged,sinkhorn_final_residual,sinkhorn_hit_max_iter,marginal_violation_row_l1,marginal_violation_col_l1,transport_mass_total,mass_retained_fraction,objective_cost,runtime_sec,run_id
Celer,204,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,8.852165716927521e-12,False,0.36912130394973536,0.3691213039497354,0.6308786960502647,0.6308786960502647,0.21612546489378376,0.12798759999714093,2026-09-17T03:14:40Z__pid29540
Celer,204,5.0,0.2,0.5,CONDITIONAL_UOT_D4,38,True,5.602318705627099e-12,False,0.38922023947946094,0.389220239479461,0.6107797605205393,0.6107797605205393,0.3111553125899536,0.08992489999945974,2026-09-17T03:14:40Z__pid29540
Celer,204,5.0,0.2,0.5,RAW_UOT_PLAN_D4,38,True,5.602318705627099e-12,False,0.38922023947946094,0.389220239479461,0.6107797605205393,0.6107797605205393,0.3111553125899536,0.08992489999945974,2026-09-17T03:14:40Z__pid29540
Celer,205,5.0,0.01,0.5,CONDITIONAL_UOT_D4,618,True,9.635700518800311e-12,False,0.23362442974439152,0.2336244297443914,0.7663755702556085,0.7663755702556085,0.18415494160029977,0.23167140000441577,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.01,0.5,RAW_UOT_PLAN_D4,618,True,9.635700518800311e-12,False,0.23362442974439152,0.2336244297443914,0.7663755702556085,0.7663755702556085,0.18415494160029977,0.23167140000441577,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.02,0.5,CONDITIONAL_UOT_D4,318,True,9.913131380507663e-12,False,0.2525668539282543,0.25256685392825406,0.7474331460717458,0.7474331460717458,0.1796502188706134,0.19522239999787416,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.02,0.5,RAW_UOT_PLAN_D4,318,True,9.913131380507663e-12,False,0.2525668539282543,0.25256685392825406,0.7474331460717458,0.7474331460717458,0.1796502188706134,0.19522239999787416,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,9.530252470201754e-12,False,0.30413012034769676,0.30413012034769643,0.6958698796523035,0.6958698796523035,0.16851708121168862,0.10632550000445917,2026-09-17T03:14:41Z__pid29540
Celer,205,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,9.530252470201754e-12,False,0.30413012034769676,0.30413012034769643,0.6958698796523035,0.6958698796523035,0.16851708121168862,0.10632550000445917,2026-09-17T03:14:41Z__pid29540
Celer,205,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,8.87316265090195e-12,False,0.36392435442594995,0.36392435442595006,0.63607564557405,0.63607564557405,0.20386476524777639,0.12218959999881918,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,8.87316265090195e-12,False,0.36392435442594995,0.36392435442595006,0.63607564557405,0.63607564557405,0.20386476524777639,0.12218959999881918,2026-09-17T03:14:42Z__pid29540
Celer,205,5.0,0.2,0.5,CONDITIONAL_UOT_D4,38,True,5.589005548226052e-12,False,0.38714565965312114,0.38714565965312103,0.612854340346879,0.612854340346879,0.30929028582463747,0.09223449999990407,2026-09-17T03:14:43Z__pid29540
Celer,205,5.0,0.2,0.5,RAW_UOT_PLAN_D4,38,True,5.589005548226052e-12,False,0.38714565965312114,0.38714565965312103,0.612854340346879,0.612854340346879,0.30929028582463747,0.09223449999990407,2026-09-17T03:14:43Z__pid29540
Multi,201,5.0,0.01,0.5,CONDITIONAL_UOT_D4,625,True,9.770253373086414e-12,False,0.2748842895721323,0.2748842895721325,0.7251157104278677,0.7251157104278677,0.21289986708101824,0.3040746000042418,2026-09-17T03:14:45Z__pid29540
Multi,201,5.0,0.01,0.5,RAW_UOT_PLAN_D4,625,True,9.770253373086414e-12,False,0.2748842895721323,0.2748842895721325,0.7251157104278677,0.7251157104278677,0.21289986708101824,0.3040746000042418,2026-09-17T03:14:45Z__pid29540
Multi,201,5.0,0.02,0.5,CONDITIONAL_UOT_D4,316,True,9.899583852731988e-12,False,0.28717708267986003,0.28717708267986014,0.7128229173201399,0.7128229173201399,0.2099784594179663,0.17690489999949932,2026-09-17T03:14:45Z__pid29540
